"","ResponseID","Mode","Ephemerality","gender","age_1","Stimulus","ClickCount","FirstClick","LastClick","PageSubmit","RecommendationFollowed"
"3857","R_2UXdWvzTCTzVuEj","PermanentVisual",0,2,36,"brownies",1,5.653,5.653,6.927,1
"3858","R_2UXdWvzTCTzVuEj","PermanentVisual",0,2,36,"hotel",2,5.978,18.496,20.567,1
"3859","R_2UXdWvzTCTzVuEj","PermanentVisual",0,2,36,"shampoo",2,2.899,14.136,16.866,1
"3860","R_2UXdWvzTCTzVuEj","PermanentVisual",0,2,36,"toaster",1,26.961,26.961,29.533,0
"3861","R_2UXwolGH5pKArmf","Auditory",1,2,41,"brownies",1,6.633,6.633,7.578,0
"3862","R_2UXwolGH5pKArmf","Auditory",1,2,41,"hotel",4,13.66,28.203,29.486,1
"3863","R_2UXwolGH5pKArmf","Auditory",1,2,41,"shampoo",1,6.4,6.4,7.637,0
"3864","R_2UXwolGH5pKArmf","Auditory",1,2,41,"toaster",3,49.202,54.265,55.175,0
"3865","R_2UYm6r8yRcXAo57","DisappearingVisual",1,2,25,"brownies",1,3.232,3.232,4.941,1
"3866","R_2UYm6r8yRcXAo57","DisappearingVisual",1,2,25,"hotel",2,1.401,2.176,3.986,1
"3867","R_2UYm6r8yRcXAo57","DisappearingVisual",1,2,25,"shampoo",2,1.998,2.913,3.664,1
"3868","R_2UYm6r8yRcXAo57","DisappearingVisual",1,2,25,"toaster",1,1.471,1.471,3.023,1
"3869","R_2UYMnDoLjhgP0E7","PermanentVisual",0,1,24,"brownies",1,7.849,7.849,13.383,0
"3870","R_2UYMnDoLjhgP0E7","PermanentVisual",0,1,24,"hotel",1,8.975,8.975,15.18,0
"3871","R_2UYMnDoLjhgP0E7","PermanentVisual",0,1,24,"shampoo",2,28.257,28.561,29.471,0
"3872","R_2UYMnDoLjhgP0E7","PermanentVisual",0,1,24,"toaster",2,41.268,42.131,44.995,0
"3873","R_2v0SjB2UaLoogVj","Auditory",1,2,39,"brownies",1,9.048,9.048,11.4,0
"3874","R_2v0SjB2UaLoogVj","Auditory",1,2,39,"hotel",1,23.797,23.797,26.849,0
"3875","R_2v0SjB2UaLoogVj","Auditory",1,2,39,"shampoo",1,20.906,20.906,22.368,1
"3876","R_2v0SjB2UaLoogVj","Auditory",1,2,39,"toaster",2,19.003,33.296,39.861,0
"3877","R_2v0twWTYQttozgh","PermanentVisual",0,2,25,"brownies",1,11.86,11.86,12.924,0
"3878","R_2v0twWTYQttozgh","PermanentVisual",0,2,25,"hotel",3,1.096,14.987,17.936,0
"3879","R_2v0twWTYQttozgh","PermanentVisual",0,2,25,"shampoo",2,0.036,33.657,36.668,0
"3880","R_2v0twWTYQttozgh","PermanentVisual",0,2,25,"toaster",2,23.975,24.715,26.124,0
"3881","R_2v1k9yJ9EbGTxHV","DisappearingVisual",1,1,37,"brownies",1,4.556,4.556,5.283,1
"3882","R_2v1k9yJ9EbGTxHV","DisappearingVisual",1,1,37,"hotel",1,1.734,1.734,2.974,1
"3883","R_2v1k9yJ9EbGTxHV","DisappearingVisual",1,1,37,"shampoo",1,2.223,2.223,3.287,1
"3884","R_2v1k9yJ9EbGTxHV","DisappearingVisual",1,1,37,"toaster",1,3.4,3.4,4.379,1
"3885","R_2V3mcV2dTcrkPQZ","PermanentVisual",0,1,30,"brownies",2,1.355,2.123,3.652,1
"3886","R_2V3mcV2dTcrkPQZ","PermanentVisual",0,1,30,"hotel",1,0.752,0.752,2.471,1
"3887","R_2V3mcV2dTcrkPQZ","PermanentVisual",0,1,30,"shampoo",0,0,0,1.507,1
"3888","R_2V3mcV2dTcrkPQZ","PermanentVisual",0,1,30,"toaster",0,0,0,5.26,1
"3889","R_2v6W3ef59EO3kRf","DisappearingVisual",1,1,48,"brownies",1,4.046,4.046,5.759,1
"3890","R_2v6W3ef59EO3kRf","DisappearingVisual",1,1,48,"hotel",2,5.088,9.377,11.355,1
"3891","R_2v6W3ef59EO3kRf","DisappearingVisual",1,1,48,"shampoo",1,17.069,17.069,19.311,0
"3892","R_2v6W3ef59EO3kRf","DisappearingVisual",1,1,48,"toaster",4,47.894,54.507,55.976,1
"3893","R_2v7zmnbFjPSAoUL","DisappearingVisual",1,2,25,"brownies",0,0,0,1.634,0
"3894","R_2v7zmnbFjPSAoUL","DisappearingVisual",1,2,25,"hotel",0,0,0,1.039,1
"3895","R_2v7zmnbFjPSAoUL","DisappearingVisual",1,2,25,"shampoo",0,0,0,0.731,0
"3896","R_2v7zmnbFjPSAoUL","DisappearingVisual",1,2,25,"toaster",0,0,0,0.71,0
"3897","R_2VBDoEKi2Ryv9yy","DisappearingVisual",1,2,71,"brownies",1,34.205,34.205,35.263,1
"3898","R_2VBDoEKi2Ryv9yy","DisappearingVisual",1,2,71,"hotel",4,35.893,61.956,63.039,1
"3899","R_2VBDoEKi2Ryv9yy","DisappearingVisual",1,2,71,"shampoo",2,32.946,36.625,37.379,0
"3900","R_2VBDoEKi2Ryv9yy","DisappearingVisual",1,2,71,"toaster",9,33.998,96.443,97.678,0
"3901","R_2VBGvacwLagqOso","DisappearingVisual",1,2,52,"brownies",1,14.676,14.676,16.008,0
"3902","R_2VBGvacwLagqOso","DisappearingVisual",1,2,52,"hotel",2,33.223,35.835,47.911,0
"3903","R_2VBGvacwLagqOso","DisappearingVisual",1,2,52,"shampoo",1,42.57,42.57,46.287,0
"3904","R_2VBGvacwLagqOso","DisappearingVisual",1,2,52,"toaster",1,68.495,68.495,71.06,0
"3905","R_2vc5hQlojvuOtmm","DisappearingVisual",1,2,40,"brownies",3,6.193,23.094,24.087,0
"3906","R_2vc5hQlojvuOtmm","DisappearingVisual",1,2,40,"hotel",1,7.013,7.013,19.503,1
"3907","R_2vc5hQlojvuOtmm","DisappearingVisual",1,2,40,"shampoo",1,9.184,9.184,19.561,0
"3908","R_2vc5hQlojvuOtmm","DisappearingVisual",1,2,40,"toaster",1,42.814,42.814,45.032,0
"3909","R_2VCtZPoKAbshrer","DisappearingVisual",1,2,50,"brownies",1,20.738,20.738,22.093,0
"3910","R_2VCtZPoKAbshrer","DisappearingVisual",1,2,50,"hotel",1,22.295,22.295,23.969,0
"3911","R_2VCtZPoKAbshrer","DisappearingVisual",1,2,50,"shampoo",1,12.82,12.82,13.885,0
"3912","R_2VCtZPoKAbshrer","DisappearingVisual",1,2,50,"toaster",1,49.768,49.768,51.384,1
"3913","R_2VDReQ0DWgHigao","Auditory",1,1,26,"brownies",1,6.2,6.2,8.2,1
"3914","R_2VDReQ0DWgHigao","Auditory",1,1,26,"hotel",3,26.915,31.002,32.617,0
"3915","R_2VDReQ0DWgHigao","Auditory",1,1,26,"shampoo",1,7.722,7.722,10.583,0
"3916","R_2VDReQ0DWgHigao","Auditory",1,1,26,"toaster",2,12.301,13.378,20.874,1
"3917","R_2VEkGdESVT30O1t","DisappearingVisual",1,2,29,"brownies",3,1.615,4.058,5.199,1
"3918","R_2VEkGdESVT30O1t","DisappearingVisual",1,2,29,"hotel",2,4.649,6.116,6.458,1
"3919","R_2VEkGdESVT30O1t","DisappearingVisual",1,2,29,"shampoo",3,1.327,5.288,5.839,0
"3920","R_2VEkGdESVT30O1t","DisappearingVisual",1,2,29,"toaster",2,10.401,11.95,12.268,1
"3921","R_2Vf5RsQ9vfldLZH","Auditory",1,1,34,"brownies",1,14.613,14.613,15.587,0
"3922","R_2Vf5RsQ9vfldLZH","Auditory",1,1,34,"hotel",1,14.82,14.82,28.123,0
"3923","R_2Vf5RsQ9vfldLZH","Auditory",1,1,34,"shampoo",1,4.935,4.935,6.055,0
"3924","R_2Vf5RsQ9vfldLZH","Auditory",1,1,34,"toaster",1,9.56,9.56,15.745,1
"3925","R_2VfGvonY2CJNxr8","PermanentVisual",0,2,77,"brownies",1,32.605,32.605,33.67,0
"3926","R_2VfGvonY2CJNxr8","PermanentVisual",0,2,77,"hotel",1,58.266,58.266,60.231,0
"3927","R_2VfGvonY2CJNxr8","PermanentVisual",0,2,77,"shampoo",1,55.031,55.031,57.067,1
"3928","R_2VfGvonY2CJNxr8","PermanentVisual",0,2,77,"toaster",1,72.103,72.103,74.129,0
"3929","R_2VfQHUdIwasg60n","PermanentVisual",0,1,37,"brownies",1,2.728,2.728,4.673,1
"3930","R_2VfQHUdIwasg60n","PermanentVisual",0,1,37,"hotel",2,1.091,2.344,6.966,1
"3931","R_2VfQHUdIwasg60n","PermanentVisual",0,1,37,"shampoo",1,2.186,2.186,6.767,1
"3932","R_2VfQHUdIwasg60n","PermanentVisual",0,1,37,"toaster",2,2.336,3.642,5.471,1
"3933","R_2VkFa8R3HxROpxL","PermanentVisual",0,1,28,"brownies",4,4.431,7.285,7.552,0
"3934","R_2VkFa8R3HxROpxL","PermanentVisual",0,1,28,"hotel",2,7.58,8.862,10.401,0
"3935","R_2VkFa8R3HxROpxL","PermanentVisual",0,1,28,"shampoo",2,2.632,3.648,5.076,0
"3936","R_2VkFa8R3HxROpxL","PermanentVisual",0,1,28,"toaster",3,12.026,13.524,15.078,0
"3937","R_2vkKNIPzlRZ7FNL","PermanentVisual",0,1,53,"brownies",1,2.596,2.596,3.254,1
"3938","R_2vkKNIPzlRZ7FNL","PermanentVisual",0,1,53,"hotel",2,8.145,9.328,11.315,1
"3939","R_2vkKNIPzlRZ7FNL","PermanentVisual",0,1,53,"shampoo",1,3.815,3.815,6.101,0
"3940","R_2vkKNIPzlRZ7FNL","PermanentVisual",0,1,53,"toaster",1,17.676,17.676,20.393,0
"3941","R_2vkrDPBtcmnB1pS","PermanentVisual",0,2,54,"brownies",1,14.832,14.832,16.321,0
"3942","R_2vkrDPBtcmnB1pS","PermanentVisual",0,2,54,"hotel",1,10.821,10.821,13.857,1
"3943","R_2vkrDPBtcmnB1pS","PermanentVisual",0,2,54,"shampoo",1,10.146,10.146,13.262,1
"3944","R_2vkrDPBtcmnB1pS","PermanentVisual",0,2,54,"toaster",1,6.526,6.526,10.555,1
"3945","R_2VliKVUI7n5lQhA","Auditory",1,1,47,"brownies",1,4.485,4.485,12.211,1
"3946","R_2VliKVUI7n5lQhA","Auditory",1,1,47,"hotel",2,7.728,10.806,13.094,1
"3947","R_2VliKVUI7n5lQhA","Auditory",1,1,47,"shampoo",1,31.758,31.758,33.942,1
"3948","R_2VliKVUI7n5lQhA","Auditory",1,1,47,"toaster",1,5.375,5.375,9.518,1
"3949","R_2VlOA7Bph8qsdx1","DisappearingVisual",1,2,60,"brownies",1,9.764,9.764,17.447,0
"3950","R_2VlOA7Bph8qsdx1","DisappearingVisual",1,2,60,"hotel",3,23.112,39.583,42.255,0
"3951","R_2VlOA7Bph8qsdx1","DisappearingVisual",1,2,60,"shampoo",2,58.474,59.613,61.232,1
"3952","R_2VlOA7Bph8qsdx1","DisappearingVisual",1,2,60,"toaster",3,21.732,31.155,33.201,1
"3953","R_2VQ5bwZGlQrqVwc","DisappearingVisual",1,2,21,"brownies",1,1.245,1.245,2.564,1
"3954","R_2VQ5bwZGlQrqVwc","DisappearingVisual",1,2,21,"hotel",2,1.605,2.958,4.535,1
"3955","R_2VQ5bwZGlQrqVwc","DisappearingVisual",1,2,21,"shampoo",1,2.093,2.093,4.092,1
"3956","R_2VQ5bwZGlQrqVwc","DisappearingVisual",1,2,21,"toaster",2,3.442,4.826,6.602,1
"3957","R_2vYc5ZiEY08oUzK","DisappearingVisual",1,2,59,"brownies",2,37.919,38.965,46.642,0
"3958","R_2vYc5ZiEY08oUzK","DisappearingVisual",1,2,59,"hotel",1,47.148,47.148,49.158,0
"3959","R_2vYc5ZiEY08oUzK","DisappearingVisual",1,2,59,"shampoo",1,34.756,34.756,36.231,1
"3960","R_2vYc5ZiEY08oUzK","DisappearingVisual",1,2,59,"toaster",1,69.852,69.852,73.824,0
"3961","R_2vYPTyNeBsWyEQH","DisappearingVisual",1,2,53,"brownies",1,11.116,11.116,16.339,1
"3962","R_2vYPTyNeBsWyEQH","DisappearingVisual",1,2,53,"hotel",2,15.832,26.896,28.429,0
"3963","R_2vYPTyNeBsWyEQH","DisappearingVisual",1,2,53,"shampoo",1,9.827,9.827,11.591,0
"3964","R_2vYPTyNeBsWyEQH","DisappearingVisual",1,2,53,"toaster",1,29.773,29.773,35.012,0
"3965","R_2vYRghYOVaSCRC7","DisappearingVisual",1,1,32,"brownies",2,2.218,2.95,4.271,0
"3966","R_2vYRghYOVaSCRC7","DisappearingVisual",1,1,32,"hotel",3,1.547,3.041,4.38,1
"3967","R_2vYRghYOVaSCRC7","DisappearingVisual",1,1,32,"shampoo",1,1.462,1.462,3.251,0
"3968","R_2vYRghYOVaSCRC7","DisappearingVisual",1,1,32,"toaster",3,1.142,2.425,3.813,0
"3969","R_2vYwD161vOPCWsI","DisappearingVisual",1,1,40,"brownies",1,2.824,2.824,4.521,1
"3970","R_2vYwD161vOPCWsI","DisappearingVisual",1,1,40,"hotel",1,6.272,6.272,7.967,1
"3971","R_2vYwD161vOPCWsI","DisappearingVisual",1,1,40,"shampoo",3,3.69,7.843,9.173,0
"3972","R_2vYwD161vOPCWsI","DisappearingVisual",1,1,40,"toaster",1,5.589,5.589,9.2,1
"3973","R_2w0wbAAnK79isTY","Auditory",1,1,33,"brownies",1,10.177,10.177,11.288,0
"3974","R_2w0wbAAnK79isTY","Auditory",1,1,33,"hotel",2,12.456,13.25,14.561,0
"3975","R_2w0wbAAnK79isTY","Auditory",1,1,33,"shampoo",2,22.305,25.687,26.909,0
"3976","R_2w0wbAAnK79isTY","Auditory",1,1,33,"toaster",2,66.296,67.389,70.737,0
"3977","R_2w1awcOnCob2qK3","DisappearingVisual",1,2,55,"brownies",1,17.82,17.82,20.063,0
"3978","R_2w1awcOnCob2qK3","DisappearingVisual",1,2,55,"hotel",1,16.869,16.869,20.562,0
"3979","R_2w1awcOnCob2qK3","DisappearingVisual",1,2,55,"shampoo",1,22.268,22.268,25.1,1
"3980","R_2w1awcOnCob2qK3","DisappearingVisual",1,2,55,"toaster",1,53.991,53.991,58.872,0
"3981","R_2w45WhsDPcN1bZG","PermanentVisual",0,2,32,"brownies",1,21.205,21.205,23.093,0
"3982","R_2w45WhsDPcN1bZG","PermanentVisual",0,2,32,"hotel",1,13.733,13.733,17.642,1
"3983","R_2w45WhsDPcN1bZG","PermanentVisual",0,2,32,"shampoo",1,11.521,11.521,14.066,0
"3984","R_2w45WhsDPcN1bZG","PermanentVisual",0,2,32,"toaster",1,24.063,24.063,26.814,0
"3985","R_2w49wyEMUCP9Er6","PermanentVisual",0,1,31,"brownies",2,13.636,14.611,16.831,0
"3986","R_2w49wyEMUCP9Er6","PermanentVisual",0,1,31,"hotel",3,4.47,13.422,14.02,1
"3987","R_2w49wyEMUCP9Er6","PermanentVisual",0,1,31,"shampoo",1,5.031,5.031,11.03,0
"3988","R_2w49wyEMUCP9Er6","PermanentVisual",0,1,31,"toaster",6,2.2,13.346,13.982,1
"3989","R_2wAFZRVp7PKBw5Y","Auditory",1,1,38,"brownies",1,6.84,6.84,9.995,0
"3990","R_2wAFZRVp7PKBw5Y","Auditory",1,1,38,"hotel",3,8.563,12.075,13.086,0
"3991","R_2wAFZRVp7PKBw5Y","Auditory",1,1,38,"shampoo",1,7.715,7.715,9.187,0
"3992","R_2wAFZRVp7PKBw5Y","Auditory",1,1,38,"toaster",3,15.938,18.549,19.673,1
"3993","R_2wahmue24XVfgZT","DisappearingVisual",1,2,30,"brownies",1,19.634,19.634,21.759,0
"3994","R_2wahmue24XVfgZT","DisappearingVisual",1,2,30,"hotel",1,33.786,33.786,36.777,0
"3995","R_2wahmue24XVfgZT","DisappearingVisual",1,2,30,"shampoo",2,16.073,17.246,19.064,0
"3996","R_2wahmue24XVfgZT","DisappearingVisual",1,2,30,"toaster",1,10.368,10.368,13.701,1
"3997","R_2wbGkLN2BDQ2Zkd","PermanentVisual",0,2,39,"brownies",1,29.821,29.821,34.239,0
"3998","R_2wbGkLN2BDQ2Zkd","PermanentVisual",0,2,39,"hotel",3,4.585,11.479,12.791,0
"3999","R_2wbGkLN2BDQ2Zkd","PermanentVisual",0,2,39,"shampoo",1,18.877,18.877,21.484,0
"4000","R_2wbGkLN2BDQ2Zkd","PermanentVisual",0,2,39,"toaster",2,1.135,3.588,5.083,0
"4001","R_2WCIl9unYulmldQ","PermanentVisual",0,2,61,"brownies",1,8.7,8.7,10.557,0
"4002","R_2WCIl9unYulmldQ","PermanentVisual",0,2,61,"hotel",7,5.708,35.81,36.852,0
"4003","R_2WCIl9unYulmldQ","PermanentVisual",0,2,61,"shampoo",1,14.187,14.187,15.453,0
"4004","R_2WCIl9unYulmldQ","PermanentVisual",0,2,61,"toaster",16,4.926,55.487,56.39,0
"4005","R_2wdan9IHmg5Z4IE","PermanentVisual",0,1,31,"brownies",1,3.521,3.521,5.427,1
"4006","R_2wdan9IHmg5Z4IE","PermanentVisual",0,1,31,"hotel",1,4.245,4.245,6.079,1
"4007","R_2wdan9IHmg5Z4IE","PermanentVisual",0,1,31,"shampoo",4,9.693,20.085,25.036,0
"4008","R_2wdan9IHmg5Z4IE","PermanentVisual",0,1,31,"toaster",1,21.422,21.422,26.68,1
"4009","R_2wdvRZtf6Ym4YiY","PermanentVisual",0,2,33,"brownies",2,8.032,9.347,10.387,1
"4010","R_2wdvRZtf6Ym4YiY","PermanentVisual",0,2,33,"hotel",6,3.22,15.077,15.951,1
"4011","R_2wdvRZtf6Ym4YiY","PermanentVisual",0,2,33,"shampoo",1,15.596,15.596,16.885,0
"4012","R_2wdvRZtf6Ym4YiY","PermanentVisual",0,2,33,"toaster",4,20.95,30.266,31.258,0
"4013","R_2wgASj7vA5JDPnL","Auditory",1,2,40,"brownies",1,6.385,6.385,7.49,0
"4014","R_2wgASj7vA5JDPnL","Auditory",1,2,40,"hotel",1,1.895,1.895,7.591,1
"4015","R_2wgASj7vA5JDPnL","Auditory",1,2,40,"shampoo",3,5.952,7.664,8.49,1
"4016","R_2wgASj7vA5JDPnL","Auditory",1,2,40,"toaster",1,4.878,4.878,6.102,1
"4017","R_2wgD4nHoe2lwvLA","PermanentVisual",0,1,28,"brownies",2,2.241,3.576,4.72,1
"4018","R_2wgD4nHoe2lwvLA","PermanentVisual",0,1,28,"hotel",6,2.133,8.279,10.098,1
"4019","R_2wgD4nHoe2lwvLA","PermanentVisual",0,1,28,"shampoo",3,4.256,9.898,11.36,1
"4020","R_2wgD4nHoe2lwvLA","PermanentVisual",0,1,28,"toaster",3,2.688,7.663,8.795,0
"4021","R_2WJa2reGUBc80Xl","DisappearingVisual",1,1,32,"brownies",1,2.228,2.228,4.115,1
"4022","R_2WJa2reGUBc80Xl","DisappearingVisual",1,1,32,"hotel",2,1.02,2.414,4.082,1
"4023","R_2WJa2reGUBc80Xl","DisappearingVisual",1,1,32,"shampoo",1,5.451,5.451,6.511,0
"4024","R_2WJa2reGUBc80Xl","DisappearingVisual",1,1,32,"toaster",0,0,0,1.296,1
"4025","R_2wotL1N87KIa1ad","PermanentVisual",0,1,35,"brownies",1,7.058,7.058,12.666,0
"4026","R_2wotL1N87KIa1ad","PermanentVisual",0,1,35,"hotel",2,11.34,11.916,23.459,0
"4027","R_2wotL1N87KIa1ad","PermanentVisual",0,1,35,"shampoo",3,35.506,42.354,46.346,0
"4028","R_2wotL1N87KIa1ad","PermanentVisual",0,1,35,"toaster",1,43.816,43.816,46.184,1
"4029","R_2wpkyc3xqQ13mMy","DisappearingVisual",1,2,22,"brownies",2,5.302,5.65,6.665,0
"4030","R_2wpkyc3xqQ13mMy","DisappearingVisual",1,2,22,"hotel",3,4.889,7.215,7.488,0
"4031","R_2wpkyc3xqQ13mMy","DisappearingVisual",1,2,22,"shampoo",3,11.431,13.117,13.382,0
"4032","R_2wpkyc3xqQ13mMy","DisappearingVisual",1,2,22,"toaster",1,20.873,20.873,21.869,0
"4033","R_2wQqdf2zUANPirT","PermanentVisual",0,2,42,"brownies",3,6.137,8.084,8.406,0
"4034","R_2wQqdf2zUANPirT","PermanentVisual",0,2,42,"hotel",2,10,10.832,12.977,0
"4035","R_2wQqdf2zUANPirT","PermanentVisual",0,2,42,"shampoo",1,10.395,10.395,12.067,0
"4036","R_2wQqdf2zUANPirT","PermanentVisual",0,2,42,"toaster",3,7.368,28.32,30.727,0
"4037","R_2wS99ykLVctVRai","PermanentVisual",0,2,65,"brownies",1,10.477,10.477,12.111,0
"4038","R_2wS99ykLVctVRai","PermanentVisual",0,2,65,"hotel",2,35.361,39.326,42.339,0
"4039","R_2wS99ykLVctVRai","PermanentVisual",0,2,65,"shampoo",1,18.68,18.68,20.514,0
"4040","R_2wS99ykLVctVRai","PermanentVisual",0,2,65,"toaster",2,28.302,33.011,41.489,0
"4041","R_2wslsAl2ckIwT8a","DisappearingVisual",1,1,48,"brownies",1,3.489,3.489,4.244,1
"4042","R_2wslsAl2ckIwT8a","DisappearingVisual",1,1,48,"hotel",2,3.013,4.076,6.168,1
"4043","R_2wslsAl2ckIwT8a","DisappearingVisual",1,1,48,"shampoo",2,1.865,2.648,6.214,1
"4044","R_2wslsAl2ckIwT8a","DisappearingVisual",1,1,48,"toaster",1,3.466,3.466,5.191,1
"4045","R_2wtOqxhTkjtwASn","Auditory",1,1,29,"brownies",1,3.797,3.797,4.875,0
"4046","R_2wtOqxhTkjtwASn","Auditory",1,1,29,"hotel",1,7.786,7.786,9.655,0
"4047","R_2wtOqxhTkjtwASn","Auditory",1,1,29,"shampoo",1,9.769,9.769,10.7,0
"4048","R_2wtOqxhTkjtwASn","Auditory",1,1,29,"toaster",3,6.436,8.945,10.515,0
"4049","R_2wuGydB3J2BljPL","Auditory",1,2,48,"brownies",1,8.564,8.564,9.716,0
"4050","R_2wuGydB3J2BljPL","Auditory",1,2,48,"hotel",1,25.455,25.455,26.581,0
"4051","R_2wuGydB3J2BljPL","Auditory",1,2,48,"shampoo",1,21.475,21.475,25.844,0
"4052","R_2wuGydB3J2BljPL","Auditory",1,2,48,"toaster",1,53.383,53.383,55.937,0
"4053","R_2WULjhNuTZcan1d","PermanentVisual",0,3,29,"brownies",2,14.538,15.138,15.862,0
"4054","R_2WULjhNuTZcan1d","PermanentVisual",0,3,29,"hotel",2,6.494,8.71,10.531,1
"4055","R_2WULjhNuTZcan1d","PermanentVisual",0,3,29,"shampoo",2,1.919,4.799,7.9,1
"4056","R_2WULjhNuTZcan1d","PermanentVisual",0,3,29,"toaster",2,16.389,18.477,20.73,0
"4057","R_2wulYs83WGv4ISJ","DisappearingVisual",1,1,39,"brownies",3,1.08,2.102,2.834,0
"4058","R_2wulYs83WGv4ISJ","DisappearingVisual",1,1,39,"hotel",3,0.848,7.997,9.246,0
"4059","R_2wulYs83WGv4ISJ","DisappearingVisual",1,1,39,"shampoo",1,1.158,1.158,1.868,0
"4060","R_2wulYs83WGv4ISJ","DisappearingVisual",1,1,39,"toaster",4,0.852,4.622,6.519,1
"4061","R_2WvWl8JMv6WVptu","Auditory",1,2,57,"brownies",1,1.866,1.866,3.487,1
"4062","R_2WvWl8JMv6WVptu","Auditory",1,2,57,"hotel",1,2.17,2.17,3.54,1
"4063","R_2WvWl8JMv6WVptu","Auditory",1,2,57,"shampoo",1,2.099,2.099,3.398,1
"4064","R_2WvWl8JMv6WVptu","Auditory",1,2,57,"toaster",1,1.487,1.487,4.368,1
"4065","R_2WxnzrIJrycLGfp","Auditory",1,2,42,"brownies",1,4.173,4.173,6.013,1
"4066","R_2WxnzrIJrycLGfp","Auditory",1,2,42,"hotel",3,2.776,4.828,6.523,1
"4067","R_2WxnzrIJrycLGfp","Auditory",1,2,42,"shampoo",1,8.74,8.74,14.122,1
"4068","R_2WxnzrIJrycLGfp","Auditory",1,2,42,"toaster",5,1.315,5.665,7.014,1
"4069","R_2WYKgmUl1aXboA5","DisappearingVisual",1,1,30,"brownies",1,1.649,1.649,4.525,1
"4070","R_2WYKgmUl1aXboA5","DisappearingVisual",1,1,30,"hotel",2,2.754,3.661,5.286,0
"4071","R_2WYKgmUl1aXboA5","DisappearingVisual",1,1,30,"shampoo",2,4.776,5.598,6.554,0
"4072","R_2WYKgmUl1aXboA5","DisappearingVisual",1,1,30,"toaster",1,7.962,7.962,9.66,1
"4073","R_2wyLeTAp8gftoqb","Auditory",1,2,30,"brownies",1,1.262,1.262,3.421,0
"4074","R_2wyLeTAp8gftoqb","Auditory",1,2,30,"hotel",2,1.793,5.448,7.871,1
"4075","R_2wyLeTAp8gftoqb","Auditory",1,2,30,"shampoo",2,2.681,4.14,6.214,0
"4076","R_2wyLeTAp8gftoqb","Auditory",1,2,30,"toaster",2,2.152,6.369,16.735,0
"4077","R_2WZjjOAU1Y2zsla","PermanentVisual",0,1,23,"brownies",1,1.933,1.933,3.141,1
"4078","R_2WZjjOAU1Y2zsla","PermanentVisual",0,1,23,"hotel",1,1.896,1.896,3.605,1
"4079","R_2WZjjOAU1Y2zsla","PermanentVisual",0,1,23,"shampoo",2,1.262,1.725,2.828,1
"4080","R_2WZjjOAU1Y2zsla","PermanentVisual",0,1,23,"toaster",1,0.847,0.847,3.819,1
"4081","R_2X4HkptPVxo41QM","PermanentVisual",0,2,55,"brownies",1,12.885,12.885,14.398,0
"4082","R_2X4HkptPVxo41QM","PermanentVisual",0,2,55,"hotel",1,14.271,14.271,16.057,1
"4083","R_2X4HkptPVxo41QM","PermanentVisual",0,2,55,"shampoo",4,7.42,29.149,29.777,0
"4084","R_2X4HkptPVxo41QM","PermanentVisual",0,2,55,"toaster",2,21.483,23.87,26.466,1
"4085","R_2Xb3mwCspuQHgsX","Auditory",1,1,24,"brownies",1,4.583,4.583,6.199,0
"4086","R_2Xb3mwCspuQHgsX","Auditory",1,1,24,"hotel",2,9.636,12.396,14.021,0
"4087","R_2Xb3mwCspuQHgsX","Auditory",1,1,24,"shampoo",1,5.792,5.792,6.719,0
"4088","R_2Xb3mwCspuQHgsX","Auditory",1,1,24,"toaster",3,4.303,5.848,7.639,1
"4089","R_2xFcMctyvPXW40x","PermanentVisual",0,2,21,"brownies",2,3.784,7.801,8.884,0
"4090","R_2xFcMctyvPXW40x","PermanentVisual",0,2,21,"hotel",3,6.317,11.094,14.393,1
"4091","R_2xFcMctyvPXW40x","PermanentVisual",0,2,21,"shampoo",2,5.15,6.172,8.952,1
"4092","R_2xFcMctyvPXW40x","PermanentVisual",0,2,21,"toaster",3,5.111,8.087,8.871,1
"4093","R_2xFq1z2pJVtDP49","DisappearingVisual",1,2,44,"brownies",1,5.215,5.215,7.788,0
"4094","R_2xFq1z2pJVtDP49","DisappearingVisual",1,2,44,"hotel",1,8.255,8.255,9.734,1
"4095","R_2xFq1z2pJVtDP49","DisappearingVisual",1,2,44,"shampoo",1,12.959,12.959,14.782,0
"4096","R_2xFq1z2pJVtDP49","DisappearingVisual",1,2,44,"toaster",1,5.327,5.327,26.001,1
"4097","R_2XjOmSVgYfAbAmO","PermanentVisual",0,2,35,"brownies",2,4.231,4.871,5.939,0
"4098","R_2XjOmSVgYfAbAmO","PermanentVisual",0,2,35,"hotel",1,7.976,7.976,9.505,1
"4099","R_2XjOmSVgYfAbAmO","PermanentVisual",0,2,35,"shampoo",2,8.174,9.744,10.73,0
"4100","R_2XjOmSVgYfAbAmO","PermanentVisual",0,2,35,"toaster",1,22.553,22.553,24.405,0
"4101","R_2XopOtMoj1xYW6j","DisappearingVisual",1,1,33,"brownies",1,8.748,8.748,15.688,0
"4102","R_2XopOtMoj1xYW6j","DisappearingVisual",1,1,33,"hotel",1,12.567,12.567,14.759,0
"4103","R_2XopOtMoj1xYW6j","DisappearingVisual",1,1,33,"shampoo",1,14.757,14.757,15.982,1
"4104","R_2XopOtMoj1xYW6j","DisappearingVisual",1,1,33,"toaster",1,24.4,24.4,27.1,1
